metric,metric_group,metric_direction,budget,seed,contrast_id,contrast_family,model_a,model_b,model_a_value,model_b_value,difference_model_b_minus_model_a,model_b_better
validation_loss,quality,lower_is_better,50m,5501,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.414704790115357,4.4384384441375735,0.023733654022216832,False
validation_loss,quality,lower_is_better,50m,6173,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.418850474357605,4.4289761471748355,0.010125672817230758,False
validation_loss,quality,lower_is_better,50m,8191,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.425653915405274,4.434100689888001,0.008446774482727015,False
validation_loss,quality,lower_is_better,50m,10007,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.425504629611969,4.433446598052979,0.007941968441009806,False
validation_loss,quality,lower_is_better,50m,11213,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.408506515026093,4.427776000499725,0.019269485473632386,False
validation_loss,quality,lower_is_better,50m,12721,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.422677891254425,4.443242726325988,0.02056483507156326,False
validation_loss,quality,lower_is_better,50m,1337,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.457189702987671,4.427925455570221,-0.029264247417450484,True
validation_loss,quality,lower_is_better,50m,2027,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.45543247461319,4.429646024703979,-0.025786449909210418,True
validation_loss,quality,lower_is_better,50m,31415,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.462382535934449,4.437074370384217,-0.025308165550232076,True
validation_loss,quality,lower_is_better,50m,4441,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.457079436779022,4.428687889575958,-0.02839154720306425,True
validation_loss,quality,lower_is_better,50m,5501,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.4633503246307376,4.4384384441375735,-0.024911880493164062,True
validation_loss,quality,lower_is_better,50m,6173,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.485051980018616,4.4289761471748355,-0.05607583284378048,True
validation_loss,quality,lower_is_better,50m,8191,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.481629219055176,4.434100689888001,-0.04752852916717476,True
validation_loss,quality,lower_is_better,50m,10007,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.473752200603485,4.433446598052979,-0.040305602550506414,True
validation_loss,quality,lower_is_better,50m,11213,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.44751650094986,4.427776000499725,-0.019740500450134313,True
validation_loss,quality,lower_is_better,50m,12721,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,4.471390347480774,4.443242726325988,-0.028147621154785973,True
validation_loss,quality,lower_is_better,50m,1337,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.3878645324707035,4.427925455570221,0.040060923099517254,False
validation_loss,quality,lower_is_better,50m,2027,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.377377479076386,4.429646024703979,0.05226854562759353,False
validation_loss,quality,lower_is_better,50m,31415,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.383457946777344,4.437074370384217,0.05361642360687302,False
validation_loss,quality,lower_is_better,50m,4441,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.384979677200318,4.428687889575958,0.043708212375640265,False
validation_loss,quality,lower_is_better,50m,5501,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.385798540115356,4.4384384441375735,0.05263990402221719,False
validation_loss,quality,lower_is_better,50m,6173,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.385251336097717,4.4289761471748355,0.04372481107711845,False
validation_loss,quality,lower_is_better,50m,8191,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.400483725070953,4.434100689888001,0.0336169648170479,False
validation_loss,quality,lower_is_better,50m,10007,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.389926397800446,4.433446598052979,0.04352020025253278,False
validation_loss,quality,lower_is_better,50m,11213,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.380976192951202,4.427776000499725,0.0467998075485232,False
validation_loss,quality,lower_is_better,50m,12721,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.388684496879578,4.443242726325988,0.05455822944641042,False
validation_loss,quality,lower_is_better,50m,1337,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.3878645324707035,4.389537134170532,0.0016726016998287463,False
validation_loss,quality,lower_is_better,50m,2027,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.377377479076386,4.389232478141785,0.011854999065398886,False
validation_loss,quality,lower_is_better,50m,31415,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.383457946777344,4.386140849590301,0.002682902812957799,False
validation_loss,quality,lower_is_better,50m,4441,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.384979677200318,4.39297039270401,0.007990715503692236,False
validation_loss,quality,lower_is_better,50m,5501,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.385798540115356,4.386574988365173,0.0007764482498169301,False
validation_loss,quality,lower_is_better,50m,6173,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.385251336097717,4.3907927536964415,0.005541417598724507,False
validation_loss,quality,lower_is_better,50m,8191,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.400483725070953,4.4089886403083804,0.008504915237427468,False
validation_loss,quality,lower_is_better,50m,10007,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.389926397800446,4.3941803598403935,0.004253962039947545,False
validation_loss,quality,lower_is_better,50m,11213,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.380976192951202,4.385808789730072,0.004832596778870268,False
validation_loss,quality,lower_is_better,50m,12721,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.388684496879578,4.389738433361053,0.0010539364814752261,False
validation_loss,quality,lower_is_better,50m,1337,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.413815379142761,4.396453225612641,-0.017362153530120494,True
validation_loss,quality,lower_is_better,50m,2027,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.41679119348526,4.40369558095932,-0.013095612525940048,True
validation_loss,quality,lower_is_better,50m,31415,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.410975000858307,4.392371289730072,-0.018603711128235112,True
validation_loss,quality,lower_is_better,50m,4441,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.415515968799591,4.410480535030365,-0.005035433769226216,True
validation_loss,quality,lower_is_better,50m,5501,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.414704790115357,4.421631121635437,0.0069263315200807085,False
validation_loss,quality,lower_is_better,50m,6173,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.418850474357605,4.394934310913086,-0.02391616344451908,True
validation_loss,quality,lower_is_better,50m,8191,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.425653915405274,4.393142654895782,-0.03251126050949171,True
validation_loss,quality,lower_is_better,50m,10007,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.425504629611969,4.388782823085785,-0.03672180652618362,True
validation_loss,quality,lower_is_better,50m,11213,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.408506515026093,4.389464988708496,-0.019041526317597146,True
validation_loss,quality,lower_is_better,50m,12721,mtp_vs_dense,objective_mechanism,dense_121m,mtp_121m,4.422677891254425,4.406814534664154,-0.015863356590271493,True
test_loss,quality,lower_is_better,10m,1337,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.98093719959259,5.057644391059876,0.07670719146728544,False
test_loss,quality,lower_is_better,10m,2027,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,5.01153522491455,5.060748615264893,0.04921339035034222,False
test_loss,quality,lower_is_better,10m,31415,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.981083612442017,5.055389552116394,0.07430593967437726,False
test_loss,quality,lower_is_better,10m,4441,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.982637810707092,5.006461253166199,0.023823442459106836,False
test_loss,quality,lower_is_better,10m,5501,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,5.0108515787124634,5.062279238700866,0.05142765998840293,False
test_loss,quality,lower_is_better,10m,6173,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.986044526100159,5.114432282447815,0.12838775634765653,False
test_loss,quality,lower_is_better,10m,8191,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.997298421859742,5.0691881322860715,0.07188971042632986,False
test_loss,quality,lower_is_better,10m,10007,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,4.990591192245484,5.043753395080566,0.05316220283508244,False
test_loss,quality,lower_is_better,10m,11213,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,5.013829193115234,5.026043920516968,0.012214727401733683,False
test_loss,quality,lower_is_better,10m,12721,mla_vs_dense,attention_mechanism,dense_121m,mla_121m,5.019692482948304,5.0553870153427125,0.035694532394408895,False
test_loss,quality,lower_is_better,10m,1337,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.98093719959259,4.9556202220916745,-0.025316977500915883,True
test_loss,quality,lower_is_better,10m,2027,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,5.01153522491455,4.942556142807007,-0.06897908210754355,True
test_loss,quality,lower_is_better,10m,31415,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.981083612442017,4.937805209159851,-0.04327840328216581,True
test_loss,quality,lower_is_better,10m,4441,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.982637810707092,4.9590047836303714,-0.02363302707672066,True
test_loss,quality,lower_is_better,10m,5501,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,5.0108515787124634,4.947788066864014,-0.0630635118484495,True
test_loss,quality,lower_is_better,10m,6173,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.986044526100159,4.94702100276947,-0.03902352333068837,True
test_loss,quality,lower_is_better,10m,8191,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.997298421859742,4.951770820617676,-0.045527601242065785,True
test_loss,quality,lower_is_better,10m,10007,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,4.990591192245484,4.937734346389771,-0.05285684585571282,True
test_loss,quality,lower_is_better,10m,11213,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,5.013829193115234,4.935662884712219,-0.07816630840301553,True
test_loss,quality,lower_is_better,10m,12721,moe_vs_dense,sparse_ffn_mechanism,dense_121m,moe_220m,5.019692482948304,4.920693316459656,-0.09899916648864782,True
test_loss,quality,lower_is_better,10m,1337,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.98093719959259,4.975300846099853,-0.005636353492737278,True
test_loss,quality,lower_is_better,10m,2027,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,5.01153522491455,4.994600296020508,-0.016934928894042578,True
test_loss,quality,lower_is_better,10m,31415,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.981083612442017,5.010563569068909,0.029479956626891735,False
test_loss,quality,lower_is_better,10m,4441,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.982637810707092,4.976225805282593,-0.0064120054244991564,True
test_loss,quality,lower_is_better,10m,5501,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,5.0108515787124634,5.0054989385604856,-0.005352640151977894,True
test_loss,quality,lower_is_better,10m,6173,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.986044526100159,4.9624495029449465,-0.023595023155212225,True
test_loss,quality,lower_is_better,10m,8191,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.997298421859742,4.988126230239868,-0.00917219161987326,True
test_loss,quality,lower_is_better,10m,10007,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,4.990591192245484,5.0032300806045535,0.012638888359069789,False
test_loss,quality,lower_is_better,10m,11213,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,5.013829193115234,5.0375270175933835,0.023697824478149165,False
test_loss,quality,lower_is_better,10m,12721,mla_moe_vs_dense,composition_supporting,dense_121m,mla_moe_220m,5.019692482948304,5.02160578250885,0.0019132995605462,False
test_loss,quality,lower_is_better,10m,1337,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,5.057644391059876,4.975300846099853,-0.08234354496002272,True
test_loss,quality,lower_is_better,10m,2027,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,5.060748615264893,4.994600296020508,-0.0661483192443848,True
test_loss,quality,lower_is_better,10m,31415,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,5.055389552116394,5.010563569068909,-0.04482598304748553,True
test_loss,quality,lower_is_better,10m,4441,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,5.006461253166199,4.976225805282593,-0.030235447883605993,True
test_loss,quality,lower_is_better,10m,5501,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,5.062279238700866,5.0054989385604856,-0.056780300140380824,True
test_loss,quality,lower_is_better,10m,6173,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,5.114432282447815,4.9624495029449465,-0.15198277950286876,True
test_loss,quality,lower_is_better,10m,8191,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,5.0691881322860715,4.988126230239868,-0.08106190204620312,True
test_loss,quality,lower_is_better,10m,10007,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,5.043753395080566,5.0032300806045535,-0.04052331447601265,True
test_loss,quality,lower_is_better,10m,11213,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,5.026043920516968,5.0375270175933835,0.011483097076415483,False
test_loss,quality,lower_is_better,10m,12721,mla_moe_vs_mla,composition_mechanism,mla_121m,mla_moe_220m,5.0553870153427125,5.02160578250885,-0.033781232833862695,True
test_loss,quality,lower_is_better,10m,1337,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.9556202220916745,4.975300846099853,0.019680624008178604,False
test_loss,quality,lower_is_better,10m,2027,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.942556142807007,4.994600296020508,0.05204415321350098,False
test_loss,quality,lower_is_better,10m,31415,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.937805209159851,5.010563569068909,0.07275835990905755,False
test_loss,quality,lower_is_better,10m,4441,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.9590047836303714,4.976225805282593,0.017221021652221502,False
test_loss,quality,lower_is_better,10m,5501,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.947788066864014,5.0054989385604856,0.0577108716964716,False
test_loss,quality,lower_is_better,10m,6173,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.94702100276947,4.9624495029449465,0.015428500175476145,False
test_loss,quality,lower_is_better,10m,8191,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.951770820617676,4.988126230239868,0.036355409622192525,False
test_loss,quality,lower_is_better,10m,10007,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.937734346389771,5.0032300806045535,0.06549573421478261,False
test_loss,quality,lower_is_better,10m,11213,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.935662884712219,5.0375270175933835,0.10186413288116469,False
test_loss,quality,lower_is_better,10m,12721,mla_moe_vs_moe,composition_mechanism,moe_220m,mla_moe_220m,4.920693316459656,5.02160578250885,0.10091246604919402,False
test_loss,quality,lower_is_better,10m,1337,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.9556202220916745,4.92473473072052,-0.030885491371154927,True
test_loss,quality,lower_is_better,10m,2027,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.942556142807007,4.94677966594696,0.0042235231399532225,False
test_loss,quality,lower_is_better,10m,31415,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.937805209159851,4.938903489112854,0.001098279953002823,False
test_loss,quality,lower_is_better,10m,4441,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.9590047836303714,4.964154543876648,0.005149760246276891,False
test_loss,quality,lower_is_better,10m,5501,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.947788066864014,4.96031165599823,0.012523589134215918,False
test_loss,quality,lower_is_better,10m,6173,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.94702100276947,4.961460537910462,0.014439535140991389,False
test_loss,quality,lower_is_better,10m,8191,v3_routing_vs_moe,routing_mechanism,moe_220m,v3_routing_220m,4.951770820617676,4.957535381317139,0.005764560699462962,False
